SKU,DESCRIPTION,YEAR,CAPACITY,URL,PRICE,SELLER_INFORMATION,OFFER_DESCRIPTION,COUNTRY
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$372.04,Crump Richmond & Shaw Fine Wines,2013Haut Brion,UK
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$374.97,FinestWine,2013Chateau Haut Brion Red Bordeaux Pessac-Leognan France,France
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$383.41,East Power Vins Limited,1st GrowthHaut Brion2013,Hong Kong
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$383.69,Cult Wines HK,2013Chateau Haut-BrionBordeaux(Red),Hong Kong
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$385.00,M�venpick Schweiz AG,2013Chateau Haut-Brion1er Cru Classe Pessac-LeognanAOC,Switzerland
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$393.64,Kerry Wines,Chateau Haut Brion1er Cru ClassePessac Leognan2013,Hong Kong
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$405.01,Fortuna Wines International Limited,2013Haut Brion2013?????[?????][??]?????,Hong Kong
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$407.00,The Redd Collection,2013Ch Haut-Brion,USA (CA)
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$407.83,Jointek Fine Wines Hong Kong,Chateau Haut Brion20131er Grand Cru Classe75cl Pessac-Leognan,Hong Kong
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$408.98,Y18 Elegant Spirits Ltd.,Haut Brion2013750mlOWC[#],Hong Kong
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$412.69,Newfoundland Labrador Liquor Corporation,Chateau Haut-Brion Graves1er Cru Classe2013,Canada
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$412.81,On Excel Fine Wines Limited,2013Haut Brion,Hong Kong
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$420.20,Gourmet Hunters,2013Chateau Haut BrionChateau Haut-BrionPessac LeognanFrance,Spain
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$421.76,Y18 Elegant Spirits Ltd.,Haut Brion2013750ml,Hong Kong
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$425.00,Sotheby's Wine New York Retail,2013Haut BrionPessac-Leognan,USA (NY)
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$444.00,TopWines Switzerland SA,2013Haut Brion GravesPessac Leognan,Switzerland
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$449.97,Total Wine & More Bellevue,2013Chateau Haut Brion PessacBordeaux BlendPessac-LeognanBordeauxFrance,USA (WA)
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$449.97,Total Wine & More Millenia,2013Chateau Haut Brion PessacBordeaux BlendPessac-LeognanBordeauxFrance,USA (FL)
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$454.51,M�venpick Wein Deutschland GmbH & Co. KG,2013Chateau Haut-Brion1er Cru Classe Pessac-LeognanAOC,Germany
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$455.65,Cavissima,Chateau Haut-Brion2013-1er Grand Cru ClassePessac-LeognanRouge,France
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$459.00,Wally's Wine & Spirits,2013Chateau Haut Brion750mL2013,USA (CA)
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$459.84,GDV Fine Wines,Haut Brion2013France,Hong Kong
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$459.99,Pogo's Liquor Inc.,Chateau Haut Brion-Pessac-leognan2013,USA (TX)
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$487.73,Crystal Wines,Ch Haut Brion2013,Singapore
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$542.36,Wine Cellar Katsuda,2013Chateau Haut-Brion,Japan
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$625.00,Sherry-Lehmann,Haut Brion(Pessac Leognan)2013,USA (NY)
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$650.86,Glengarry Wines Ltd.,2013PESSACLEOGNANROUGEAOCCHATEAUHAUT-BRION1ERGRANDCRUCLASSE,New Zealand
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$683.48,La Cave du Chateau,Chateau Haut-Brion Rouge2013Pessac-Leognanrouge,France
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$816.38,FinestWine,2013Chateau Haut Brion Red Bordeaux Pessac-Leognan France,France
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$827.92,Crump Richmond & Shaw Fine Wines,2013Haut Brion,UK
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$834.18,Wine Culture Singapore,2013Haut Brion Bordeaux[Red],Singapore
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$900.00,TopWines Switzerland SA,2013Haut Brion GravesPessac Leognan,Switzerland
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$1311.38,Glengarry Wines Ltd.,2013CHATEAUHAUTBRION(1500ml),New Zealand
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$1572.00,La Cave du Chateau,Chateau Haut-Brion Rouge2013Pessac-Leognanrouge,France
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$1697.30,FinestWine,2013Chateau Haut Brion Red Bordeaux Pessac-Leognan France,France
11420,Ch Haut-Brion,2013,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2013/-/-/u,$2079.62,BI Wines & Spirits - LiveTrade,2013Haut Brion[B Ibuys�1450percase6Btls/276�per ],UK
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$300.00,Millesima - USA,Chateau Haut-Brion2015Pessac-LeognanClassified First GrowthRed,USA (NY)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$325.00,Sotheby's Wine New York Retail,2015Haut BrionPessac-Leognan,USA (NY)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$336.67,Crump Richmond & Shaw Fine Wines,2015Haut Brion,UK
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$547.98,Yankee Spirits,HAUTBRIONPESSACLEOGNANROUGE2015,USA (MA)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$558.17,FinestWine,2015Chateau Haut Brion Red Bordeaux Pessac-Leognan France,France
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$567.29,L'Enseigne du Bordeaux,2015Haut Brion-Pessac Leognan Rouge-Bordeauxrouge,France
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$568.54,Wilkinson Vintners,2015Ch Haut-BrionRed Bordeaux,UK
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$579.99,WineTransit.com Premium Wine & Spirits,Chateau Haut-BrionPremier Grand Cru Classe2015/750ml.,USA (NY)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$580.96,La Cave du Marche,2015Premiers Grands Crus ClassesGravesHaut Brion,France
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$586.65,Vins Grands Crus,Chateau Haut Brion2015[1erGCC1855],France
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$591.71,Cult Wines HK,2015Chateau Haut-BrionBordeaux(Red),Hong Kong
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$594.29,Hong Kong Wine Vault,2015Haut BrionPessac LeognanRedBordeaux,Hong Kong
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$601.29,Albany Vintners,2015Haut Brion-,UK
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$607.07,Solera H.K. Ltd.,Haut Brion2015750mL,Hong Kong
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$609.43,Millesimes SA,2015Haut-Brion1er Grandcruclasse Pessac-LeognanBordeauxrouge,France
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$613.46,Harbour Wines Holding,2015Chateau Haut Brion,Hong Kong
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$613.46,Vinottle Wines Limited,2015Chateau Haut BrionPessac-Leognan,Hong Kong
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$613.46,The Fine Wine Experience,2015Chateau Haut Brion[HK],Hong Kong
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$614.39,Crump Richmond & Shaw Fine Wines,2015Haut Brion,UK
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$625.00,Sotheby's Wine New York Retail,2015Haut BrionPessac-Leognan,USA (NY)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$626.37,Y18 Elegant Spirits Ltd.,Haut Brion2015750ml,Hong Kong
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$626.37,Y18 Elegant Spirits Ltd.,Haut Brion Giftbox2015750ml,Hong Kong
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$635.00,Granchateaux,Chateau Haut-Brion2015Pessac-Leognan,Switzerland
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$638.00,Lucullus,Chateau Haut-Brion20151er Grand Cru ClasseGravesACMC,Switzerland
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$644.98,The Wine House San Francisco,2015Chateau Haut-Brion Pessac-Leognan,USA (CA)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$644.99,Applejack Wine & Spirits,2015Chateau Haut Brion750ml,USA (CO)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$648.17,Enjoy Wine SL,CHATEAUHAUTBRION2015PESSACLEOGNANCabernet SauvignonMerlot,Spain
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$649.00,Calvert Woodley,Chateau Haut-Brion-Pessac-Leognan2015(750ml),USA (DC)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$649.89,Elegant Fine Wine (H.K) Limited,2015Chateau Hautbrion,Hong Kong
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$649.97,Total Wine & More S. Las Vegas Blvd,2015Chateau Haut Brion PessacBordeaux BlendPessac-LeognanBordeauxFrance,USA (NV)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$649.97,Total Wine & More Millenia,2015Chateau Haut Brion PessacBordeaux BlendPessac-LeognanBordeauxFrance,USA (FL)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$649.97,Total Wine & More Bellevue,2015Chateau Haut Brion PessacBordeaux BlendPessac-LeognanBordeauxFrance,USA (WA)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$649.98,Vine Republic,Chateau-Haut-Brion Pessac Leognan2015Bordeaux Pessac-Leognan,USA (NJ)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$650.00,Arvi,2015Chateau Haut BrionBordeauxFrance,Switzerland
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$650.00,Millesima - USA,Chateau Haut-Brion2015Pessac-LeognanClassified First GrowthRed,USA (NY)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$656.92,On Excel Fine Wines Limited,2015Haut Brion,Hong Kong
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$659.99,67 Wine & Spirits NY,Chateau Haut Brion-Pessac-Leognan2015,USA (NY)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$663.00,Westgarth Wines,2015Haut Brion,USA (CA)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$670.98,Metropolitan Wine Cellar Limited,CH.HAUTBRION2015Pessac Leognan,Hong Kong
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$675.00,European Wine Resource,2015Haut Brion,USA (CA)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$676.26,Millesima - Suisse Francaise,Chateau Haut-Brion2015Pessac-Leognan1ercruclasseRouge,Switzerland
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$680.00,Les Trois Bouchons,2015Chateau Haut-BrionPessac-LeognanBordeaux,Switzerland
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$681.20,Major Cellar,2015Haut Brion,Hong Kong
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$692.59,Club Grand Cru,HAUTBRIONPremier Grand CruPessac2015ENPRIMEUR0.75Lt,Italy
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$695.00,Gil Turner's Fine Wines and Spirits,2015Chateau Haut Brion(750ML),USA (CA)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$699.00, Shop,Chateau-Haut-Brion Pessac Leognan2015,USA (NJ)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$699.00,Bounty Hunter Rare Wine & Spirits,2015Chateau Haut Brion Pessac-Leognan,USA (CA)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$699.00,Big Hammer Wines,2015Chateau Haut Brion Pessac Leognan1st Classified Growth,USA (CA)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$699.98,Wine Exchange,Haut Brion Pessac Leognan2015Pre-Arrival,USA (CA)
11421,Ch Haut-Brion,2015,750ml,https://www.wine-searcher.com/find/ch+haut+brion/2015/-/-/u,$699.99,Rye Brook Wine & Spirit Shop,Chateau-Haut-Brion Pessac Leognan2015BordeauxPessac-Leognan,USA (NY)
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$183.40,Great Eastern Fine Wines,1995Eglise ClinetPomerol,UK
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$196.50,Davy's Fine Wine Broking List,1995CHL'EGLISECLINET Pomerol[IB],UK
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$196.50,Cadman Fine Wines Ltd,Chateaul'Eglise Clinet1995PomerolBordeauxFrance,UK
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$201.74,Wilkinson Vintners,1995ChL'Eglise ClinetRed Bordeaux,UK
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$205.04,Vins Grands Crus,ChateauL Eglise Clinet1995,France
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$215.00,Cellaraiders,1995Eglise Clinet,USA (NY)
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$219.00,IronGate.Wine,1995L'Eglise Clinet-750mL,USA (NY)
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$220.08,Crump Richmond & Shaw Fine Wines,1995Eglise Clinet,UK
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$233.00,The Redd Collection,1995ChL'Eglise Clinet,USA (CA)
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$295.00,Sokolin & Co.,1995L'Eglise Clinet,USA (NY)
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$388.86,Glengarry Wines Ltd.,1995POMEROLAOCCHATEAUL'EGLISE-CLINET,New Zealand
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$389.99,67 Wine & Spirits NY,ChateauL'Eglise Clinet-Pomerol1995,USA (NY)
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$707.40,Hedonism Wines,L`Eglise Clinet -1995BordeauxFranceRed,UK
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$749.99,Moe's Fine Wines,L'eglise Clinet1995(1.5Liter),USA (CA)
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$1404.32,Crump Richmond & Shaw Fine Wines,1995Eglise Clinet,UK
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$2325.25,Seckford Wines,ChL'Eglise Clinet1995,UK
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$2358.00,Cadman Fine Wines Ltd,Chateaul'Eglise Clinet1995PomerolBordeauxFrance,UK
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$2605.59,Crump Richmond & Shaw Fine Wines,1995Eglise Clinet,UK
11422,ChL'Eglise Clinet,1995,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/1995/-/-/u,$2786.66,Y18 Global Offer,L'Eglise Clinet1995(12x750ml),Hong Kong
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$188.00,Prime Cellar CA,2001ChateauL'Eglise-Clinet,USA (CA)
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$188.64,Crump Richmond & Shaw Fine Wines,2001Eglise Clinet,UK
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$196.00,Lucullus,ChateauL'Eglise Clinet2001PomerolACMC,Switzerland
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$199.78,Cult Wines HK,2001Chateaul'Eglise-ClinetBordeaux(Red),Hong Kong
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$221.00,The Redd Collection,2001ChL'Eglise Clinet,USA (CA)
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$224.03,FinestWine,2001ChateauL'Eglise Clinet Red Bordeaux Pomerol France,France
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$226.21,Victoria Wine Cellar Ltd.,2001Ch.L'Eglise-Clinet-75cL,Hong Kong
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$230.00,Westgarth Wines,2001Eglise Clinet,USA (CA)
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$253.00,TopWines Switzerland SA,2001Eglise Clinet Pomerol,Switzerland
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$265.00,Sotheby's Wine New York Retail,2001Eglise ClinetPomerol,USA (NY)
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$280.00,Sokolin & Co.,2001L'eglise Clinet,USA (NY)
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$398.70,Vins Grands Crus,ChateauL Eglise Clinet2001,France
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$573.12,Wilkinson Vintners,2001ChL'Eglise ClinetRed Bordeaux,UK
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$617.03,La Cave du Chateau,Chateaul'Eglise Clinet Rouge2001Pomerol,France
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$1188.59,Fortuna Wines International Limited,2001Eglise Clinet,Hong Kong
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$1193.41,Cru World Wine,L'Eglise-Clinet2001(6x75cl),UK
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$1200.09,Cru World Wine - Hong Kong,L'Eglise-Clinet2001(6x75cl),Hong Kong
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$1213.79,Cru World Wine - Singapore,L'Eglise-Clinet2001(6x75cl),Singapore
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$1257.60,Riepenau Fine & Rare,2001Chateaul'Eglise-ClinetCh.L'Eglise Clinet,Hong Kong
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$1298.21,Crump Richmond & Shaw Fine Wines,2001Eglise Clinet,UK
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$1316.99,Flickinger Wines,2001Ch.L'Eglise Clinet Pomerol,USA (IL)
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$1355.57,FinestWine,2001ChateauL'Eglise Clinet Red Bordeaux Pomerol France,France
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$1362.00,Wine Cellarage,2001ChateauL'Eglise Clinet[Future Arrival],USA (NY)
11423,ChL'Eglise Clinet,2001,750ml,https://www.wine-searcher.com/find/ch+l%27eglise+clinet/2001/-/-/u,$2292.50,Wilkinson Vintners,2001ChL'Eglise ClinetRed Bordeaux,UK
